system:index,country,date,NO2,SO2,CO,O3,year
gen_000302,Botswana,2018/05/08,2.29E-05,0.000111993,0.033476376,0.144731635,2018
gen_000303,Zimbabwe,2022/12/30,3.08E-05,0.000128059,0.038173949,0.106076593,2022
gen_000304,South Africa,2024/01/27,7.67E-05,0.000216758,0.051870249,0.135525667,2024
gen_000305,Botswana,2026/08/12,2.69E-05,8.84E-05,0.030766783,0.118824656,2026
gen_000306,Lesotho,2024/09/06,2.68E-05,8.72E-05,0.034146627,0.122891015,2024
gen_000307,South Africa,2025/04/03,6.80E-05,0.000250683,0.049803382,0.167234234,2025
gen_000308,Lesotho,2021/11/17,2.31E-05,8.53E-05,0.024847369,0.096993703,2021
gen_000309,Botswana,2023/10/30,,8.17E-05,,0.109480146,2023
gen_000310,South Africa,2019/05/28,7.94E-05,0.000304915,0.055938599,0.156085417,2019
gen_000311,Swaziland,2024/12/09,3.15E-05,0.000137902,0.036544986,0.106795558,2024
gen_000312,Botswana,2019/05/28,2.67E-05,7.43E-05,0.02279558,0.123362547,2019
gen_000313,Lesotho,2019/09/25,3.07E-05,8.24E-05,0.034026581,0.141713146,2019
gen_000314,Lesotho,2019/08/29,2.65E-05,8.57E-05,0.035285676,0.121465134,2019
gen_000315,South Africa,2027/04/23,7.07E-05,0.000281848,0.059501566,0.145355781,2027
gen_000316,Swaziland,2019/09/27,4.02E-05,0.000132606,0.037268564,0.151119928,2019
gen_000317,Swaziland,2020/02/15,3.38E-05,0.000128455,0.030100169,0.154921585,2020
gen_000318,Zimbabwe,2027/12/15,3.79E-05,0.000108605,0.040299464,0.114822446,2027
gen_000319,Swaziland,2019/09/02,3.53E-05,0.000106562,0.043960705,0.130459705,2019
gen_000320,Lesotho,2023/06/09,2.37E-05,,0.029013484,0.11954441,2023
gen_000321,Botswana,2019/05/27,2.50E-05,9.23E-05,0.029613613,0.12300748,2019
gen_000322,South Africa,2022/06/23,6.27E-05,0.00028626,0.049502909,0.174261045,2022
gen_000323,Zimbabwe,2027/05/13,3.30E-05,0.000122971,0.036236213,0.120700035,2027
gen_000324,Zimbabwe,2021/04/15,4.33E-05,0.000139365,0.038080098,0.11129638,2021
gen_000325,Lesotho,2022/08/11,2.53E-05,8.94E-05,0.037934613,0.124543907,2022
gen_000326,Lesotho,2026/10/05,2.39E-05,8.67E-05,0.033858431,0.101786851,2026
gen_000327,Botswana,2023/05/01,2.84E-05,0.000114881,0.033278081,0.136165133,2023
gen_000328,Botswana,2027/06/27,1.99E-05,9.53E-05,0.026922378,0.141066595,2027
gen_000329,South Africa,2021/10/16,6.76E-05,0.000219782,0.058425108,0.126832096,2021
gen_000330,South Africa,2020/04/25,6.74E-05,,,0.148812822,2020
gen_000331,Mozambique,2018/04/10,2.39E-05,0.000109218,0.03861082,0.126514228,2018
gen_000332,Lesotho,2021/12/15,,9.62E-05,0.027777074,,2021
gen_000333,Swaziland,2018/09/01,3.01E-05,0.0001132,0.042648254,0.123262461,2018
gen_000334,Mozambique,2023/10/05,2.74E-05,9.17E-05,0.037258609,0.116545397,2023
gen_000335,Swaziland,2018/02/27,2.92E-05,0.000119822,0.033200639,0.140624096,2018
gen_000336,Zimbabwe,2019/01/11,3.06E-05,0.000103409,0.038180022,0.110635131,2019
gen_000337,Lesotho,2023/05/23,2.27E-05,8.75E-05,0.027611127,0.113044361,2023
gen_000338,Lesotho,2024/01/29,2.23E-05,0.000132965,0.030765105,0.129631657,2024
gen_000339,Zimbabwe,2019/12/08,,8.22E-05,0.029931745,0.154850906,2019
gen_000340,South Africa,2025/06/04,6.63E-05,0.000302156,0.05291354,0.163261325,2025
gen_000341,Lesotho,2022/01/08,2.59E-05,8.51E-05,0.035549184,0.120894217,2022
gen_000342,South Africa,2019/11/15,5.70E-05,0.000211507,0.055855921,0.12069245,2019
gen_000343,South Africa,2022/08/09,7.90E-05,,0.055406187,0.118719725,2022
gen_000344,Zimbabwe,2027/03/25,3.92E-05,0.00016477,0.04106862,0.158387309,2027
gen_000345,Lesotho,2023/04/29,,0.000112627,0.031989243,0.16809652,2023
gen_000346,Zimbabwe,2026/07/19,2.73E-05,0.000110874,0.035906708,0.138813762,2026
gen_000347,Zimbabwe,2026/12/05,3.96E-05,9.53E-05,0.032098784,,2026
gen_000348,Lesotho,2020/04/06,2.58E-05,0.000104234,0.032098334,0.097911324,2020
gen_000349,Botswana,2018/06/07,2.55E-05,0.000102,0.038304313,0.123457615,2018
gen_000350,South Africa,2024/09/16,8.93E-05,0.000218651,0.054260039,,2024
gen_000351,Botswana,2022/12/10,2.15E-05,8.14E-05,,0.086198735,2022
gen_000352,Lesotho,2021/08/06,2.67E-05,9.49E-05,0.035969009,0.119314289,2021
gen_000353,Mozambique,2019/04/27,3.18E-05,0.00012539,0.038526333,0.153374408,2019
gen_000354,Zimbabwe,2019/06/23,2.93E-05,0.000121426,0.036746511,0.110853239,2019
gen_000355,Zimbabwe,2027/04/07,3.64E-05,0.000113029,0.043795015,0.140206755,2027
gen_000356,Botswana,2019/06/08,2.16E-05,9.29E-05,0.029899542,0.128015318,2019
gen_000357,Zimbabwe,2027/03/05,3.39E-05,0.000147179,0.04229011,0.145363074,2027
gen_000358,Botswana,2020/08/27,2.47E-05,6.41E-05,0.023722819,0.089582508,2020
gen_000359,Swaziland,2019/05/27,3.78E-05,0.000113533,0.036241133,0.134695965,2019
gen_000360,Zimbabwe,2023/03/14,3.30E-05,0.000106141,0.041962817,0.150313115,2023
gen_000361,Zimbabwe,2019/03/05,,0.000124741,0.036315454,0.11859675,2019
gen_000362,Lesotho,2020/09/22,2.79E-05,8.05E-05,0.030118631,0.109845623,2020
gen_000363,Zimbabwe,2019/02/06,3.96E-05,0.000121372,0.032600079,0.13082078,2019
gen_000364,Botswana,2018/03/14,2.38E-05,9.61E-05,0.030136382,0.10140033,2018
gen_000365,South Africa,2018/12/25,6.18E-05,0.000254928,,0.159778105,2018
gen_000366,Mozambique,2027/09/07,3.64E-05,9.32E-05,0.039681087,0.129045396,2027
gen_000367,Lesotho,2019/08/01,2.94E-05,6.75E-05,0.0399811,0.114640419,2019
gen_000368,Botswana,2020/03/19,2.57E-05,0.000111176,0.029176024,,2020
gen_000369,Swaziland,2019/07/23,3.41E-05,0.000122969,0.030585713,0.103552319,2019
gen_000370,Mozambique,2018/10/02,2.97E-05,7.42E-05,0.034664312,0.101517616,2018
gen_000371,South Africa,2019/08/21,6.23E-05,0.000233485,,0.130796652,2019
gen_000372,Mozambique,2019/01/11,2.39E-05,0.000103262,0.035125024,0.149922286,2019
gen_000373,Mozambique,2019/06/27,2.21E-05,9.77E-05,0.023490361,0.096419876,2019
gen_000374,Zimbabwe,2022/07/27,2.73E-05,9.36E-05,0.0339499,0.117585265,2022
gen_000375,Botswana,2021/10/12,2.60E-05,5.97E-05,0.02784748,0.135502644,2021
gen_000376,Swaziland,2019/10/20,3.61E-05,,0.037892016,0.107553925,2019
gen_000377,Swaziland,2020/07/16,2.67E-05,0.000118681,0.030789024,0.124130959,2020
gen_000378,Mozambique,2022/08/29,2.87E-05,9.40E-05,0.030292494,0.096553742,2022
gen_000379,Lesotho,2022/03/04,,0.00010244,0.028433889,0.133115915,2022
gen_000380,Botswana,2019/03/17,2.37E-05,9.10E-05,0.032031885,0.158381831,2019
gen_000381,Zimbabwe,2026/12/08,3.34E-05,,0.034796576,,2026
gen_000382,Zimbabwe,2021/11/23,3.60E-05,0.000117394,0.034050279,0.154151664,2021
gen_000383,Lesotho,2021/07/09,,0.000104289,0.02620251,0.113079717,2021
gen_000384,Botswana,2023/09/28,2.19E-05,7.12E-05,0.032151651,0.096847204,2023
gen_000385,Botswana,2020/11/12,1.83E-05,8.66E-05,0.024918461,0.136302538,2020
gen_000386,Botswana,2024/03/22,2.62E-05,9.42E-05,0.040787231,0.1433869,2024
gen_000387,Swaziland,2027/02/22,4.10E-05,0.000139501,0.035063862,0.168690505,2027
gen_000388,Zimbabwe,2026/06/12,,0.000126857,0.040617497,0.133532427,2026
gen_000389,Botswana,2021/03/20,2.71E-05,0.000110423,0.030762313,0.15366909,2021
gen_000390,Swaziland,2018/12/12,2.75E-05,0.00012356,0.021899635,0.13097615,2018
gen_000391,Lesotho,2019/03/22,2.67E-05,9.85E-05,0.031682254,0.15423902,2019
gen_000392,Mozambique,2020/02/09,2.79E-05,0.00010682,0.040804437,0.141278334,2020
gen_000393,South Africa,2024/03/10,6.34E-05,0.000329712,0.062674078,0.182182779,2024
gen_000394,Swaziland,2022/12/07,2.90E-05,0.000122345,0.032417344,0.140979726,2022
gen_000395,Zimbabwe,2020/10/26,4.30E-05,0.000108448,0.037142461,,2020
gen_000396,Botswana,2019/12/16,2.28E-05,7.86E-05,0.035809073,0.110797155,2019
gen_000397,Lesotho,2023/03/14,3.09E-05,9.38E-05,0.030316657,,2023
gen_000398,Lesotho,2027/08/13,3.61E-05,9.89E-05,0.036673365,0.137394103,2027
gen_000399,Lesotho,2025/09/05,3.06E-05,5.45E-05,0.032130133,0.086716783,2025
gen_000400,Zimbabwe,2020/07/25,2.92E-05,0.000102693,0.036002537,0.124347507,2020
gen_000401,Swaziland,2023/08/28,3.42E-05,0.000127297,0.041720026,0.095579474,2023
gen_000402,Lesotho,2023/01/31,2.30E-05,9.37E-05,0.028128299,0.139997735,2023
gen_000403,Zimbabwe,2026/02/01,,0.000125502,0.04148868,0.157220636,2026
gen_000404,Mozambique,2021/06/12,2.98E-05,0.000111975,0.039706846,0.161207777,2021
gen_000405,South Africa,2021/06/12,6.12E-05,0.00025082,0.051890616,0.13294338,2021
gen_000406,Mozambique,2022/06/25,2.60E-05,0.000105667,0.036336522,0.136217648,2022
gen_000407,Botswana,2019/09/09,2.08E-05,6.22E-05,0.025586068,0.110971848,2019
gen_000408,Zimbabwe,2026/09/13,4.24E-05,9.92E-05,0.04183442,0.088504381,2026
gen_000409,Botswana,2021/12/12,2.12E-05,0.000101778,0.030532142,0.12573729,2021
gen_000410,Lesotho,2026/08/11,2.75E-05,8.44E-05,0.039006511,,2026
gen_000411,Lesotho,2022/02/13,,8.76E-05,0.025754075,0.15998758,2022
gen_000412,Lesotho,2024/10/04,2.73E-05,8.49E-05,0.032252374,0.118496632,2024
gen_000413,Botswana,2025/02/27,2.00E-05,8.41E-05,0.034676191,0.137802302,2025
gen_000414,Botswana,2025/11/30,2.18E-05,6.37E-05,0.03175347,0.167565155,2025
gen_000415,Swaziland,2024/11/13,3.14E-05,0.000123638,0.026648006,0.123472195,2024
gen_000416,Zimbabwe,2024/11/23,3.20E-05,0.000121199,0.037276659,0.113879447,2024
gen_000417,Botswana,2021/02/03,2.62E-05,9.43E-05,0.029877748,0.162644187,2021
gen_000418,Lesotho,2018/08/17,2.69E-05,7.62E-05,0.032590564,0.092418439,2018
gen_000419,South Africa,2027/04/17,7.45E-05,,0.061000884,0.162106442,2027
gen_000420,Zimbabwe,2026/06/12,3.53E-05,0.000127665,0.037271697,0.156596611,2026
gen_000421,Swaziland,2020/10/03,3.15E-05,9.75E-05,0.040261024,0.119626877,2020
gen_000422,Swaziland,2018/03/18,3.08E-05,0.000150552,0.037786293,0.159118065,2018
gen_000423,South Africa,2027/12/19,4.85E-05,0.000232238,,0.146439887,2027
gen_000424,Mozambique,2018/10/28,2.76E-05,9.00E-05,0.030424828,0.117855361,2018
gen_000425,Lesotho,2018/04/30,2.44E-05,0.00010304,0.027634695,0.118117303,2018
gen_000426,Zimbabwe,2027/11/19,2.83E-05,9.10E-05,0.023779797,0.10942861,2027
gen_000427,Swaziland,2024/09/26,4.52E-05,0.000103304,0.047283428,0.10591543,2024
gen_000428,Botswana,2024/01/09,2.08E-05,6.49E-05,0.029288443,0.138413733,2024
gen_000429,Swaziland,2024/03/15,3.01E-05,0.000131395,0.039758239,0.149811785,2024
gen_000430,Botswana,2025/05/31,2.28E-05,0.00012604,0.028592491,0.163761436,2025
gen_000431,Swaziland,2023/11/07,2.66E-05,0.000140874,0.033210605,0.135566092,2023
gen_000432,Swaziland,2025/06/21,4.63E-05,0.000109951,0.035647876,0.139156598,2025
gen_000433,Botswana,2025/10/16,2.95E-05,8.33E-05,0.032219153,0.118469136,2025
gen_000434,Mozambique,2020/02/11,,8.32E-05,0.031157285,0.135264569,2020
gen_000435,Botswana,2023/11/28,1.87E-05,,0.030201661,0.123952132,2023
gen_000436,South Africa,2021/04/27,6.98E-05,0.000323891,0.064888798,0.142866282,2021
gen_000437,Zimbabwe,2024/02/06,2.70E-05,0.000124092,0.044951367,0.142909427,2024
gen_000438,Botswana,2019/09/14,2.85E-05,8.17E-05,0.032245465,0.109510719,2019
gen_000439,Mozambique,2026/10/10,2.42E-05,9.11E-05,0.039812038,0.110624193,2026
gen_000440,Zimbabwe,2020/08/27,4.40E-05,0.000121797,0.034328825,0.100860024,2020
gen_000441,Lesotho,2019/11/13,2.10E-05,8.06E-05,0.024528276,0.120041619,2019
gen_000442,Botswana,2019/03/21,2.38E-05,8.14E-05,0.027433366,0.112177318,2019
gen_000443,Mozambique,2023/04/24,2.74E-05,0.000113558,0.03528297,0.131767678,2023
gen_000444,South Africa,2021/07/24,4.72E-05,0.000248543,0.056625474,0.110718631,2021
gen_000445,South Africa,2025/02/13,5.73E-05,,0.054750913,0.197300563,2025
gen_000446,Lesotho,2022/03/06,2.29E-05,9.81E-05,,0.152065731,2022
gen_000447,Zimbabwe,2021/01/29,3.67E-05,0.000102507,0.035572931,0.129351169,2021
gen_000448,South Africa,2021/02/20,6.58E-05,0.000283008,0.050012318,0.131541882,2021
gen_000449,Lesotho,2020/03/12,2.55E-05,9.34E-05,0.030978431,0.103626318,2020
gen_000450,Zimbabwe,2024/12/22,3.16E-05,0.000126604,0.027292593,0.123745362,2024
gen_000451,Zimbabwe,2019/04/16,3.60E-05,0.000120032,0.039637173,0.152104405,2019
gen_000452,Mozambique,2027/02/11,,0.000118804,0.035470914,0.16984966,2027
gen_000453,Botswana,2020/08/17,2.42E-05,,0.035364736,,2020
gen_000454,South Africa,2018/02/06,4.49E-05,,,0.115185504,2018
gen_000455,South Africa,2024/08/29,6.41E-05,0.000209476,0.054254585,0.149510303,2024
gen_000456,Botswana,2025/02/10,1.96E-05,0.000119584,,0.127843143,2025
gen_000457,South Africa,2024/02/24,,0.000333778,0.066187389,0.157793761,2024
gen_000458,Zimbabwe,2021/08/12,4.23E-05,0.000133059,0.040457704,0.098092645,2021
gen_000459,Botswana,2019/09/20,2.50E-05,7.49E-05,0.031972308,0.102937481,2019
gen_000460,Swaziland,2026/09/25,3.41E-05,0.000135327,0.038963119,0.130662938,2026
gen_000461,Botswana,2022/11/29,,,0.023730729,0.118579768,2022
gen_000462,Swaziland,2022/10/03,3.25E-05,0.000129725,0.037484374,0.108419309,2022
gen_000463,Mozambique,2020/02/20,3.13E-05,8.72E-05,0.032412092,0.145288481,2020
gen_000464,Botswana,2025/10/26,2.76E-05,9.15E-05,0.034126975,0.114798534,2025
gen_000465,Zimbabwe,2027/05/12,4.14E-05,0.000136608,0.046344352,0.167012363,2027
gen_000466,Botswana,2024/06/13,2.43E-05,8.99E-05,0.027837244,0.130617886,2024
gen_000467,South Africa,2025/03/29,5.95E-05,0.000290535,0.059725588,0.14559908,2025
gen_000468,Lesotho,2025/02/02,3.03E-05,9.29E-05,,0.119515874,2025
gen_000469,Zimbabwe,2019/09/25,,0.000110648,0.035864292,0.131829986,2019
gen_000470,Swaziland,2022/08/21,3.73E-05,0.000100633,0.038835487,0.106211219,2022
gen_000471,Swaziland,2020/11/24,3.04E-05,0.000106287,0.028291356,0.09987898,2020
gen_000472,Mozambique,2022/01/10,2.78E-05,8.23E-05,0.040452206,,2022
gen_000473,Mozambique,2026/07/13,2.73E-05,8.97E-05,0.030185225,0.146541885,2026
gen_000474,South Africa,2026/04/24,,0.000305715,0.050195258,0.154047148,2026
gen_000475,Swaziland,2023/07/28,3.27E-05,0.00011294,0.028508434,0.088608243,2023
gen_000476,Zimbabwe,2019/03/03,3.10E-05,0.000124778,,0.144849206,2019
gen_000477,Botswana,2021/07/23,2.24E-05,7.32E-05,0.027214277,0.120055875,2021
gen_000478,South Africa,2025/03/26,8.34E-05,0.000244146,0.065672714,,2025
gen_000479,Botswana,2023/12/26,2.32E-05,9.62E-05,0.032842987,0.128604313,2023
gen_000480,Lesotho,2023/08/02,2.68E-05,8.87E-05,0.035782501,0.118798007,2023
gen_000481,Swaziland,2021/11/23,2.90E-05,0.000113303,0.030527526,0.11018981,2021
gen_000482,Lesotho,2027/09/11,2.45E-05,8.53E-05,0.039690139,0.087222528,2027
gen_000483,Swaziland,2027/02/11,3.94E-05,0.000152437,0.041884255,0.127549929,2027
gen_000484,Mozambique,2024/06/10,3.30E-05,0.000113406,0.035873196,0.142199742,2024
gen_000485,Lesotho,2026/09/26,3.23E-05,8.64E-05,0.032545682,0.112176455,2026
gen_000486,Mozambique,2019/10/16,2.88E-05,6.33E-05,0.02901244,0.118214472,2019
gen_000487,South Africa,2019/08/09,6.51E-05,0.00021284,0.061238535,,2019
gen_000488,Swaziland,2025/02/19,3.55E-05,0.000159782,0.040142519,0.14682003,2025
gen_000489,South Africa,2024/10/10,6.65E-05,0.000222692,0.063698569,0.146552746,2024
gen_000490,Zimbabwe,2020/06/10,3.86E-05,0.000119523,0.032084784,0.102066086,2020
gen_000491,Zimbabwe,2026/05/17,3.67E-05,0.000106785,,0.150019082,2026
gen_000492,Swaziland,2025/06/22,2.91E-05,0.000120788,0.030804849,0.134388295,2025
gen_000493,South Africa,2020/02/11,6.45E-05,0.000293272,0.053480265,0.14906725,2020
gen_000494,Lesotho,2024/02/06,,,0.033397715,0.133913299,2024
gen_000495,Mozambique,2026/09/18,2.63E-05,8.68E-05,0.038272802,0.139202464,2026
gen_000496,Botswana,2025/09/09,2.55E-05,,0.032283685,0.092860807,2025
gen_000497,Mozambique,2022/03/13,2.71E-05,9.95E-05,0.029020019,0.161836996,2022
gen_000498,Zimbabwe,2026/03/09,3.31E-05,0.000110216,0.041254568,0.134751879,2026
gen_000499,Mozambique,2021/01/28,3.18E-05,,0.029821133,0.117888808,2021
gen_000500,Botswana,2027/10/01,,8.44E-05,0.029181489,0.121736169,2027
gen_000501,South Africa,2027/11/03,6.67E-05,0.00020143,0.053072999,0.126018896,2027
gen_000502,Zimbabwe,2021/01/06,3.41E-05,0.000131082,0.034554973,0.143804048,2021
gen_000503,Zimbabwe,2024/11/17,2.87E-05,0.00011687,0.036878134,0.133704284,2024
gen_000504,Lesotho,2027/08/17,2.43E-05,9.67E-05,,0.135103302,2027
gen_000505,Mozambique,2020/11/26,2.83E-05,8.54E-05,0.031992694,0.124034736,2020
gen_000506,South Africa,2025/02/26,7.00E-05,0.000293473,0.055162051,0.174165377,2025
gen_000507,Lesotho,2023/04/19,2.73E-05,9.41E-05,0.030851341,0.137522355,2023
gen_000508,Lesotho,2022/06/08,2.12E-05,8.72E-05,0.032805213,0.139327194,2022
gen_000509,Lesotho,2024/06/07,2.57E-05,8.23E-05,,0.121457338,2024
gen_000510,Zimbabwe,2022/10/08,4.54E-05,0.000115116,0.044099788,0.09552195,2022
gen_000511,Swaziland,2025/02/12,3.84E-05,0.000127149,0.032138097,0.177331628,2025
gen_000512,Zimbabwe,2027/08/07,3.99E-05,0.000110944,0.044776279,0.118916688,2027
gen_000513,Swaziland,2020/02/04,3.74E-05,0.000125187,0.036271463,0.148128617,2020
gen_000514,Zimbabwe,2019/10/06,3.62E-05,9.44E-05,0.043163156,0.137499323,2019
gen_000515,Botswana,2024/03/01,3.13E-05,8.95E-05,0.032699884,0.157290148,2024
gen_000516,Zimbabwe,2027/08/12,3.34E-05,0.000121793,,0.114125649,2027
gen_000517,Botswana,2026/06/22,1.92E-05,,0.029362139,0.136194647,2026
gen_000518,Mozambique,2022/01/18,2.21E-05,,0.033226953,0.138745438,2022
gen_000519,South Africa,2026/01/13,6.01E-05,0.000251689,0.054181133,0.159654387,2026
gen_000520,Mozambique,2027/02/13,2.96E-05,9.30E-05,0.042022602,0.160044262,2027
gen_000521,Botswana,2020/12/10,,7.97E-05,0.033961136,,2020
gen_000522,Lesotho,2019/01/18,2.38E-05,9.29E-05,0.029508442,0.153766555,2019
gen_000523,Swaziland,2027/09/14,4.27E-05,0.000144195,0.048083278,0.128870412,2027
gen_000524,Lesotho,2019/08/04,3.01E-05,8.14E-05,0.034823754,0.086607722,2019
gen_000525,Lesotho,2018/02/15,2.96E-05,9.90E-05,0.03370383,0.106950914,2018
gen_000526,Zimbabwe,2021/03/11,3.54E-05,0.000115884,0.045154843,0.154219325,2021
gen_000527,Botswana,2025/10/15,2.56E-05,8.78E-05,0.035307277,0.104198545,2025
gen_000528,Zimbabwe,2025/06/19,3.88E-05,9.42E-05,0.046904317,0.136612249,2025
gen_000529,Zimbabwe,2021/03/04,3.73E-05,0.000107905,0.034025206,0.156225202,2021
gen_000530,South Africa,2024/11/09,5.72E-05,0.000292461,0.053093096,0.111788923,2024
gen_000531,Botswana,2027/05/31,2.37E-05,9.77E-05,0.032240508,0.160655473,2027
gen_000532,Botswana,2018/01/26,2.61E-05,0.000104015,0.035118614,0.123500965,2018
gen_000533,Lesotho,2026/08/11,2.88E-05,8.58E-05,0.035554067,0.113105282,2026
gen_000534,South Africa,2024/01/03,6.84E-05,0.000230712,0.052780885,0.143665167,2024
gen_000535,Botswana,2026/10/23,,8.40E-05,0.033407393,0.137942208,2026
gen_000536,Mozambique,2018/06/28,2.60E-05,8.64E-05,0.026503252,0.123631198,2018
gen_000537,Botswana,2020/07/08,2.49E-05,9.02E-05,0.024104533,0.126328063,2020
gen_000538,South Africa,2021/10/30,6.10E-05,0.000237907,0.04826797,0.136666931,2021
gen_000539,Botswana,2025/12/18,,8.10E-05,0.026717241,0.130409753,2025
gen_000540,Swaziland,2024/10/09,3.99E-05,0.000115183,0.037231878,0.098451,2024
gen_000541,Botswana,2021/04/29,3.18E-05,9.02E-05,0.034614813,0.146351538,2021
gen_000542,Lesotho,2020/06/02,2.68E-05,,0.02441851,0.106914668,2020
gen_000543,Lesotho,2022/06/22,2.45E-05,0.000104598,0.036108969,0.123593869,2022
gen_000544,Swaziland,2019/08/29,3.46E-05,9.83E-05,0.047440099,0.110914706,2019
gen_000545,Botswana,2027/01/16,,7.66E-05,0.035910648,,2027
gen_000546,Mozambique,2026/04/23,2.94E-05,0.000128231,0.0270315,0.153424417,2026
gen_000547,South Africa,2025/03/16,7.29E-05,0.000290962,0.053028949,0.14363568,2025
gen_000548,South Africa,2022/10/16,8.15E-05,0.000219157,0.053432776,0.130505362,2022
gen_000549,Swaziland,2024/05/28,2.51E-05,0.000130934,0.035234066,0.124541379,2024
gen_000550,Swaziland,2020/07/15,3.04E-05,0.000139749,0.030059227,0.134238133,2020
gen_000551,Mozambique,2019/04/17,3.04E-05,8.88E-05,0.032097443,0.150034323,2019
gen_000552,Swaziland,2020/04/30,3.32E-05,0.000152801,0.037698474,0.122500702,2020
gen_000553,Lesotho,2023/05/20,2.16E-05,9.74E-05,0.028446048,,2023
gen_000554,Zimbabwe,2027/08/04,4.24E-05,9.30E-05,0.042397862,0.154559052,2027
gen_000555,South Africa,2019/03/28,7.08E-05,0.0002348,0.068118581,0.155272292,2019
gen_000556,Swaziland,2021/01/18,2.68E-05,,0.029283778,0.126745315,2021
gen_000557,Zimbabwe,2018/10/01,3.04E-05,8.42E-05,0.038275319,0.106405832,2018
gen_000558,Swaziland,2022/05/30,3.39E-05,0.000128089,0.038657526,0.136860063,2022
gen_000559,Zimbabwe,2027/06/19,3.44E-05,0.000120931,0.039293904,0.121261676,2027
gen_000560,South Africa,2018/07/06,6.00E-05,0.000232879,0.052289965,0.123806309,2018
gen_000561,Botswana,2023/12/04,1.82E-05,8.60E-05,0.022302694,0.125464827,2023
gen_000562,Mozambique,2019/07/20,2.74E-05,8.66E-05,0.028838926,0.087156331,2019
gen_000563,Lesotho,2018/01/23,2.21E-05,7.41E-05,0.028232683,0.095588007,2018
gen_000564,Zimbabwe,2023/05/19,3.72E-05,0.000119157,0.043686725,,2023
gen_000565,Lesotho,2022/09/09,2.76E-05,,0.027467047,0.117367954,2022
gen_000566,Lesotho,2027/01/01,2.36E-05,8.66E-05,0.033350442,0.110327436,2027
gen_000567,Lesotho,2020/11/13,2.56E-05,8.19E-05,0.023798907,0.142045833,2020
gen_000568,South Africa,2024/05/05,8.28E-05,0.000344195,0.051344158,0.140541775,2024
gen_000569,South Africa,2019/07/17,6.29E-05,0.000266704,0.050609927,0.1221829,2019
gen_000570,Zimbabwe,2023/10/15,4.08E-05,9.36E-05,,0.137294418,2023
gen_000571,Mozambique,2026/03/11,2.40E-05,8.38E-05,0.042426223,,2026
gen_000572,Lesotho,2021/11/09,2.61E-05,8.71E-05,0.029917806,0.152890033,2021
gen_000573,Botswana,2019/07/15,2.14E-05,5.26E-05,0.023473848,0.136627875,2019
gen_000574,Botswana,2023/01/20,,8.99E-05,0.026861849,0.119418893,2023
gen_000575,Mozambique,2019/08/31,3.49E-05,8.65E-05,0.041558703,,2019
gen_000576,Zimbabwe,2024/06/18,4.10E-05,0.000109929,0.033451414,0.15570094,2024
gen_000577,South Africa,2020/04/29,8.05E-05,0.000287287,,0.141507981,2020
